product_id,product_name,category,brand,price,rating,total_orders,total_sales,total_quantity,total_profit,avg_selling_price
38.00,Astra Enter,Toys,Astra,44.2299995422363,3.84999990463257,14,707.679992675781,16,212.303997802734,44.2299995422363
39.00,NeoTech A,Clothing,NeoTech,33.4099998474121,4.75,17,668.200000762939,20,200.46000289917,33.4099999222101
40.00,Acme Night,Home & Kitchen,Acme,350.410003662109,4.73999977111816,18,8760.25,25,2628.07493591309,350.410001966688
41.00,Harbor Recent,Books,Harbor,94.3499984741211,2.86999988555908,20,2453.09995269775,26,735.92998046875,94.3499983469645
42.00,NeoTech Power,Toys,NeoTech,36.9500007629395,4.48999977111816,27,1219.3500213623,33,365.805003738403,36.9500007158444
43.00,Acme Significant,Clothing,Acme,148.550003051758,3.66000008583069,21,4605.05004882813,31,1381.51498260498,148.550002325149
44.00,NeoTech Possible,Toys,NeoTech,53.5099983215332,2.70000004768372,26,1872.84994888306,35,561.854990005493,53.5099984193459
45.00,Nimbus Wrong,Automotive,Nimbus,36.3400001525879,4.80999994277954,25,1271.89999771118,35,381.569993972778,36.3400000508626
46.00,Pulse Project,Pet Supplies,Pulse,19.0900001525879,4.51999998092651,33,916.320007324219,48,274.896002197266,19.0900001525879
47.00,Acme Together,Beauty,Acme,94.7099990844727,3.71000003814697,23,2936.00999450684,31,880.80301437378,94.7099994161855
48.00,NeoTech Major,Books,NeoTech,70.3300018310547,4.69000005722046,20,1687.92004394531,24,506.376013183594,70.3300018310547
49.00,NeoTech Help,Home & Kitchen,NeoTech,12.7200002670288,4.59999990463257,25,470.640006065369,37,141.191999149322,12.7200002161662
50.00,Everest Easy,Clothing,Everest,108.180000305176,4.17000007629395,18,2704.50002288818,25,811.350017547608,108.180000587746
51.00,Zenith Economy,Electronics,Zenith,840.010009765625,3.23000001907349,26,33600.400390625,40,10080.1201171875,840.010009765625
52.00,Nimbus To,Sports,Nimbus,138.889999389648,3.17000007629395,29,5277.82002258301,38,1583.34603881836,138.889999915814
53.00,Willow Item,Automotive,Willow,100.809997558594,4.55000019073486,27,4133.20989990234,41,1239.9629699707,100.809997558594
54.00,GreenLeaf Hair,Automotive,GreenLeaf,435.869995117188,4.03999996185303,23,15255.4498291016,35,4576.63494873047,435.869995117188
55.00,Astra Our,Electronics,Astra,949.72998046875,3.50999999046326,19,22793.51953125,24,6838.055859375,949.72998046875
56.00,Astra One,Groceries,Astra,16.7800006866455,2.89000010490417,23,587.300016403198,35,176.189999580383,16.7800005760746
57.00,Zenith What,Beauty,Zenith,73.7099990844727,3.3199999332428,22,2358.71999359131,32,707.616014099121,73.7099994312633
58.00,Astra Power,Electronics,Astra,788.210021972656,3.41000008583069,15,18128.8299560547,23,5438.64860229492,788.210009765625
59.00,Orion Short,Clothing,Orion,176.479995727539,3.98000001907349,17,3882.55992126465,22,1164.76798706055,176.479996026731
60.00,Nimbus Interesting,Toys,Nimbus,81.5699996948242,2.55999994277954,15,1794.54001617432,22,538.362020874024,81.5700002034505
61.00,Astra Fly,Automotive,Astra,369.869995117188,3.66000008583069,25,11835.83984375,32,3550.751953125,369.869995117188
62.00,Willow Room,Pet Supplies,Willow,52.5400009155273,2.84999990463257,22,1523.66000366211,29,457.097985076904,52.5400005687367
63.00,Pulse Eight,Groceries,Pulse,18.7700004577637,3.32999992370605,26,619.410015106201,33,185.82300453186,18.7700004577637
64.00,NeoTech Commercial,Sports,NeoTech,151.029998779297,3.98000001907349,16,3775.74996948242,25,1132.72499084473,151.029998779297
65.00,Astra Community,Toys,Astra,32.0900001525879,4.26000022888184,21,1058.96998977661,33,317.690986251831,32.0899999103849
66.00,GreenLeaf Spring,Books,GreenLeaf,42.8899993896484,4.69000005722046,18,1072.24998474121,25,321.674995422363,42.8899993896484
67.00,Acme Their,Books,Acme,16.1299991607666,3.13000011444092,15,338.729986190796,21,101.618998527527,16.1299992455377
68.00,Acme Fire,Clothing,Acme,46.3600006103516,3.75999999046326,20,1437.1600189209,31,431.14800567627,46.3600006103516
69.00,Harbor Student,Pet Supplies,Harbor,106.98999786377,3.08999991416931,17,2674.74995422363,25,802.424991607666,106.989998013365
70.00,Solace Other,Electronics,Solace,802.450012207031,3.67000007629395,17,16851.4502563477,21,5055.4350769043,802.450012207031
71.00,Willow Approach,Clothing,Willow,138.820007324219,3.75999999046326,21,4164.60015869141,30,1249.38000488281,138.820006355407
72.00,GreenLeaf West,Groceries,GreenLeaf,39.5900001525879,3.01999998092651,22,1385.64999008179,35,415.694986343384,39.5899999213941
73.00,Harbor Authority,Toys,Harbor,46.810001373291,3.99000000953674,20,1357.49000549316,29,407.246977615356,46.8100008010864
74.00,Willow Week,Toys,Willow,40.2400016784668,4.51999998092651,30,1569.36006164551,39,470.808015823364,40.2400016360813
75.00,Everest Look,Automotive,Everest,143.789993286133,4.46000003814697,24,5032.64981079102,35,1509.79497528076,143.789993921916
76.00,Nimbus Test,Beauty,Nimbus,137.880004882813,3.47000002861023,20,4274.28015136719,31,1282.28404541016,137.880004882813
77.00,Solace Particular,Toys,Solace,27.2099990844727,3.91000008583069,32,1224.44995880127,45,367.334987640381,27.2099990844727
78.00,Willow Determine,Automotive,Willow,344.260009765625,3.40000009536743,31,14803.1804199219,43,4440.95412597656,344.260009765625
79.00,Orion However,Pet Supplies,Orion,71.2900009155273,3.22000002861023,20,1853.54001617432,26,556.061999511719,71.2900007883708
80.00,Acme Discuss,Pet Supplies,Acme,24.5200004577637,3.42000007629395,20,735.600002288818,30,220.679992675781,24.5200002670288
81.00,Zenith Great,Toys,Zenith,13.1199998855591,4.15000009536743,20,327.999998092651,25,98.4000000953674,13.1199999014537
82.00,Acme Special,Groceries,Acme,2.92000007629395,4.55999994277954,21,75.9200019836426,26,22.7760005950928,2.92000007629395
83.00,Harbor Spring,Toys,Harbor,126.23999786377,4.19999980926514,23,3660.95994567871,29,1098.28798904419,126.23999797434
84.00,Orion Firm,Groceries,Orion,4.51000022888184,4.44000005722046,28,153.340006828308,34,46.0020013809204,4.51000021752857
85.00,Astra Make,Automotive,Astra,462.619995117188,3.21000003814697,20,12953.3598632813,28,3886.00795898438,462.619995117188
86.00,Orion And,Pet Supplies,Orion,5.53999996185303,4.63000011444092,24,199.440002441406,36,59.8320034027099,5.54000001483493
87.00,Pulse Fine,Home & Kitchen,Pulse,339.429992675781,3.38000011444092,19,9504.03979492188,28,2851.21193847656,339.429992675781
88.00,Everest As,Clothing,Everest,78.1100006103516,4.28999996185303,23,2811.96002197266,36,843.588006591797,78.1100006103516
89.00,Harbor Necessary,Sports,Harbor,43.4300003051758,3.54999995231628,15,781.740005493164,18,234.522001647949,43.4300003051758
90.00,Pulse Arm,Groceries,Pulse,3.69000005722046,2.86999988555908,20,107.010000705719,29,32.1029995441437,3.69000004132589
91.00,Orion Involve,Books,Orion,69.0699996948242,3.44000005722046,23,1864.88999176025,27,559.466997528076,69.0699996948242
92.00,Willow Economy,Beauty,Willow,177.949996948242,3.30999994277954,20,5160.54988098145,29,1548.16494293213,177.949996439616
93.00,NeoTech Peace,Sports,NeoTech,202.300003051758,3.84999990463257,12,3439.10005187988,17,1031.73001556397,202.300003051758
94.00,Solace Ten,Sports,Solace,41.4900016784668,3.59999990463257,26,1742.58005905151,42,522.77400970459,41.4900015317477
95.00,NeoTech Certainly,Clothing,NeoTech,121.019996643066,4.88000011444092,31,4840.79987335205,40,1452.23996734619,121.019996725103
96.00,Orion Record,Pet Supplies,Orion,53.1599998474121,4.15000009536743,18,1647.95997619629,31,494.387979507446,53.1599994941994
97.00,Zenith Movie,Groceries,Zenith,31.9400005340576,4.65000009536743,16,830.440008163452,26,249.131998443604,31.9400004148483
98.00,Nimbus Computer,Beauty,Nimbus,63.310001373291,3.94000005722046,21,1899.30000686646,30,569.789978027344,63.3100008283343
99.00,GreenLeaf Effort,Groceries,GreenLeaf,24.6000003814697,4.26000022888184,17,565.800012588501,23,169.740006446838,24.6000004562677
100.00,Nimbus Night,Books,Nimbus,53.3899993896484,4.01000022888184,22,2402.54997253418,45,720.764991760254,53.3899993896484
101.00,Willow Cultural,Clothing,Willow,32.689998626709,2.69000005722046,22,882.629962921143,27,264.788988876343,32.689998626709
102.00,Pulse Surface,Groceries,Pulse,6.15999984741211,4.78000020980835,30,258.719993591309,42,77.6159980773926,6.15999984741211
103.00,Harbor Two,Books,Harbor,13.7700004577637,2.70000004768372,21,385.560012817383,28,115.668003845215,13.7700004577637
104.00,Solace Interesting,Beauty,Solace,40.3800010681152,2.97000002861023,29,1534.44003295898,38,460.332004547119,40.3800009804211
105.00,Acme Lead,Sports,Acme,146.490005493164,3.91000008583069,27,4980.66015625,34,1494.1980255127,146.490005116404
106.00,Acme Sport,Toys,Acme,86.5899963378906,4.01999998092651,18,2337.92990112305,27,701.378970336914,86.5899963378906
107.00,GreenLeaf Throughout,Books,GreenLeaf,118.51000213623,2.84999990463257,31,5214.44007110596,44,1564.33200531006,118.510001890121
108.00,Willow Fall,Pet Supplies,Willow,41.439998626709,4.19000005722046,21,1201.75996780396,29,360.527995681763,41.4399987478105
109.00,Everest Interesting,Clothing,Everest,188.179992675781,4.30999994277954,21,5645.39978027344,30,1693.61993408203,188.179992675781
110.00,Zenith Coach,Clothing,Zenith,154.669998168945,2.5,14,2784.05996704102,18,835.217990112305,154.669998168945
111.00,GreenLeaf Bar,Clothing,GreenLeaf,55.2099990844727,3.85999989509583,29,2153.18997955322,39,645.957004547119,55.209999259861
112.00,Orion Surface,Sports,Orion,65.2099990844727,2.69000005722046,24,2086.71998596191,32,626.016006469727,65.2099992964003
113.00,Harbor Until,Clothing,Harbor,22.5499992370605,4.3899998664856,16,586.299987792969,26,175.890001678467,22.5499993960063
114.00,Zenith Create,Electronics,Zenith,805.150024414063,4.1399998664856,16,15297.8504638672,19,4589.35513916016,805.150024414063
115.00,Astra President,Books,Astra,28.9899997711182,4.23999977111816,19,840.709997177124,29,252.213001823425,28.9899998380427
116.00,Acme Stock,Home & Kitchen,Acme,128.309997558594,2.95000004768372,20,4105.919921875,32,1231.7759765625,128.309997558594
117.00,Acme Pattern,Books,Acme,20.7999992370605,4.75,23,686.399990081787,33,205.920007705689,20.7999994582024
118.00,NeoTech Professor,Groceries,NeoTech,13.1300001144409,2.80999994277954,28,498.940001487732,38,149.681998443604,13.1300000815556
119.00,Pulse Order,Clothing,Pulse,265.209991455078,4.76999998092651,15,5038.98986816406,19,1511.69698181152,265.209992133247
120.00,Zenith White,Clothing,Zenith,176.190002441406,2.79999995231628,23,5638.080078125,32,1691.4240234375,176.190002441406
121.00,Everest Food,Home & Kitchen,Everest,390.290008544922,4.28000020980835,13,7415.51010131836,19,2224.6529876709,390.290006979918
122.00,NeoTech Tell,Toys,NeoTech,10.6199998855591,4.28999996185303,17,233.639999389648,22,70.0920011520386,10.6199999229581
123.00,Solace Everyone,Clothing,Solace,244.440002441406,3.38000011444092,24,9044.28009033203,37,2713.28402709961,244.440002441406
124.00,Everest Yes,Home & Kitchen,Everest,36.3199996948242,2.84999990463257,18,907.999992370605,25,272.399997711182,36.3199996948242
125.00,Orion Gas,Beauty,Orion,59.5499992370605,4.01000022888184,23,1667.3999786377,28,500.219993591309,59.5499992370605
126.00,Willow Arm,Sports,Willow,423.570007324219,4.71999979019165,19,9318.54010009766,22,2795.56198730469,423.570006253427
127.00,Willow May,Home & Kitchen,Willow,255.940002441406,3.44000005722046,22,7166.32006835938,28,2149.89602050781,255.940002441406
128.00,Everest Smile,Clothing,Everest,55.25,4.73999977111816,16,1215.5,22,364.65,55.25
129.00,Willow Woman,Beauty,Willow,138.5,4.55000019073486,24,4293.5,31,1288.05,138.5
130.00,NeoTech Onto,Clothing,NeoTech,152.630004882813,2.77999997138977,25,4731.53015136719,31,1419.45904541016,152.630004882813
131.00,NeoTech Everybody,Automotive,NeoTech,329.140014648438,4.28999996185303,25,12178.1803588867,37,3653.45397949219,329.140012207031
132.00,Willow Recently,Clothing,Willow,135.869995117188,2.55999994277954,17,3396.74987792969,25,1019.02496337891,135.869995117188
133.00,Solace Team,Pet Supplies,Solace,25.9699993133545,4.21000003814697,33,1142.67998123169,44,342.804002380371,25.9699994289514
134.00,Orion Such,Automotive,Orion,495.760009765625,4.05999994277954,21,14377.0402832031,29,4313.11208496094,495.760009765625
135.00,NeoTech Society,Sports,NeoTech,49.4099998474121,3.84999990463257,20,1185.83999252319,24,355.75199508667,49.4099997838338
136.00,Zenith Phone,Electronics,Zenith,2169.97998046875,4.38000011444092,19,56419.4794921875,26,16925.8438476562,2169.97998046875
137.00,Willow Such,Automotive,Willow,441.369995117188,2.58999991416931,24,16330.6898193359,37,4899.20694580078,441.369995117188
138.00,Pulse True,Home & Kitchen,Pulse,57.5200004577637,4.05999994277954,17,1265.4400062561,22,379.631999206543,57.5200003829657
139.00,Harbor Able,Home & Kitchen,Harbor,335.609985351563,4.21000003814697,20,8054.63970947266,24,2416.39195556641,335.609986368815
140.00,NeoTech Center,Pet Supplies,NeoTech,20.9300003051758,3.77999997138977,23,648.830009460449,31,194.649002838135,20.9300003051758
141.00,Harbor Since,Automotive,Harbor,332.570007324219,3.41000008583069,26,11307.3802490234,34,3392.21407470703,332.570007324219
142.00,Zenith Way,Clothing,Zenith,205.729995727539,4.65000009536743,14,4114.59994506836,20,1234.38000488281,205.729996454148
143.00,Astra Pressure,Home & Kitchen,Astra,96.7600021362305,2.51999998092651,22,2806.04004669189,29,841.812003326416,96.7600019050367
144.00,GreenLeaf Interview,Automotive,GreenLeaf,224.429992675781,4.19999980926514,30,10099.3496704102,45,3029.80490112305,224.429992675781
145.00,Willow Him,Home & Kitchen,Willow,219.690002441406,4.76999998092651,26,9007.29010009766,41,2702.1870300293,219.690002441406
146.00,Astra Policy,Toys,Astra,15.8500003814697,2.52999997138977,19,412.100008010864,26,123.630001068115,15.8500003480075
147.00,NeoTech Beat,Toys,NeoTech,52.3300018310547,4.28999996185303,24,1622.2300567627,31,486.669017028809,52.3300018310547
148.00,GreenLeaf Medical,Toys,GreenLeaf,68.120002746582,2.90000009536743,21,1566.76006317139,23,470.028018951416,68.120002746582
149.00,Nimbus Where,Automotive,Nimbus,323.140014648438,4.5,26,11633.0404663086,36,3489.91209716797,323.140013865936
150.00,Pulse Kitchen,Clothing,Pulse,70.8399963378906,2.58999991416931,20,1841.83992004395,26,552.551986694336,70.8399965922038
151.00,Solace Be,Groceries,Solace,23.3700008392334,3.52999997138977,18,654.360015869141,28,196.307999420166,23.3700006979483
152.00,Zenith Soon,Sports,Zenith,299.660003662109,4.6399998664856,34,14683.3401184082,49,4405.00199279785,299.660003063725
153.00,Pulse Care,Automotive,Pulse,147.470001220703,2.59999990463257,21,3834.22003173828,26,1150.26600952148,147.470001220703
154.00,Harbor Bill,Toys,Harbor,32.060001373291,4.21000003814697,19,961.800029754639,30,288.540000915527,32.0600011725175
155.00,Harbor Firm,Books,Harbor,12.1700000762939,3.0699999332428,20,340.759996414185,28,102.227994918823,12.1699999809265
156.00,Harbor Difference,Books,Harbor,51.5200004577637,4.34000015258789,23,1391.04000854492,27,417.311999893189,51.5200004024782
157.00,GreenLeaf Ask,Beauty,GreenLeaf,195.210006713867,4.01999998092651,21,5856.30018615723,30,1756.89004516602,195.210006471664
158.00,Zenith Accept,Sports,Zenith,314.579986572266,4.01999998092651,18,8179.07965087891,26,2453.72389526367,314.579986572266
159.00,Nimbus Stock,Sports,Nimbus,146.050003051758,2.60999989509583,17,3213.10005187988,22,963.930004882812,146.050002752566
160.00,Acme Cold,Electronics,Acme,259.690002441406,2.73000001907349,21,8050.39007568359,31,2415.11702270508,259.690002441406
161.00,NeoTech Weight,Electronics,NeoTech,701.359985351563,3.42000007629395,21,19638.0798339844,28,5891.42412109375,701.359989226811
162.00,Orion Most,Clothing,Orion,151.389999389648,3.99000000953674,19,3936.14002990723,26,1180.84204101563,151.390000192743
163.00,GreenLeaf Simply,Beauty,GreenLeaf,31.4400005340576,3.83999991416931,21,974.64001083374,31,292.39199924469,31.4400004432315
164.00,Astra Town,Books,Astra,60.8499984741211,2.80999994277954,28,2494.84996795654,41,748.455011749267,60.8499988374256
165.00,Solace Difference,Electronics,Solace,295.269989013672,3.84999990463257,19,8267.55975341797,28,2480.26796875,295.269990084464
166.00,Harbor Significant,Toys,Harbor,103.349998474121,3.11999988555908,17,2893.7999420166,28,868.139971923828,103.349998174929
167.00,Pulse Answer,Sports,Pulse,28.5300006866455,4.40000009536743,15,627.660009384155,22,188.297998809814,28.5300005594889
168.00,Nimbus If,Sports,Nimbus,298.040008544922,3.97000002861023,10,5066.68008422852,17,1520.00398254395,298.040006510417
169.00,Acme Production,Books,Acme,21.3600006103516,3.90000009536743,16,448.560012817383,21,134.568003845215,21.3600006103516
170.00,NeoTech Imagine,Toys,NeoTech,20.1900005340576,3.5699999332428,15,363.420007705688,18,109.026000976563,20.1900004916721
171.00,Astra Protect,Toys,Astra,47.3300018310547,3.24000000953674,23,1561.8900604248,33,468.567018127441,47.3300018310547
172.00,Harbor Natural,Home & Kitchen,Harbor,53.7999992370605,2.52999997138977,29,1990.59996795654,37,597.179987716675,53.7999991932135
173.00,Harbor Itself,Clothing,Harbor,30.3199996948242,4.40000009536743,15,485.119995117188,16,145.535998535156,30.3199996948242
174.00,Zenith Run,Electronics,Zenith,960.739990234375,3.08999991416931,21,29782.9396972656,31,8934.88190917969,960.739990234375
175.00,GreenLeaf Company,Automotive,GreenLeaf,22.4400005340576,3.03999996185303,27,830.280014038086,37,249.084000205994,22.4400004634151
176.00,Orion Rock,Toys,Orion,111.480003356934,4.80000019073486,14,2564.04006195068,23,769.212007904053,111.480002993629
177.00,Astra Visit,Beauty,Astra,17.3500003814697,3.51999998092651,16,329.650005340576,19,98.8950002670288,17.3500003417333
178.00,Solace Easy,Beauty,Solace,145.190002441406,4.73999977111816,29,5517.22009277344,38,1655.16602783203,145.190002441406
179.00,NeoTech Movement,Home & Kitchen,NeoTech,172.419998168945,3.27999997138977,26,6724.37997436523,39,2017.31402435303,172.419998755822
180.00,Orion Upon,Home & Kitchen,Orion,400.200012207031,3.42000007629395,26,17208.6000976563,43,5162.57973022461,400.200006729517
181.00,Willow Box,Automotive,Willow,763.340026855469,2.71000003814697,17,15266.8004760742,20,4580.04010009766,763.340025658701
182.00,Acme Cause,Books,Acme,9.27000045776367,2.82999992370605,21,278.100008010864,30,83.4299983978271,9.27000036693755
183.00,Orion Like,Groceries,Orion,3.36999988555908,4.26000022888184,19,77.5099973678589,23,23.2529992103577,3.36999988555908
184.00,Astra Maintain,Toys,Astra,21.3799991607666,4.48999977111816,22,662.779977798462,31,198.833996009827,21.379999218565
185.00,Orion Guy,Toys,Orion,69.6399993896484,2.76999998092651,30,3273.07997131348,47,981.923991394044,69.6399993896484
186.00,NeoTech Not,Electronics,NeoTech,231.149993896484,3.70000004768372,23,6934.49984741211,30,2080.34997558594,231.149994338768
187.00,Harbor For,Sports,Harbor,134.5,4.84000015258789,13,2824.5,21,847.35,134.5
188.00,Zenith Direction,Pet Supplies,Zenith,12.3999996185303,2.69000005722046,24,421.599994659424,34,126.480003738403,12.3999997244941
189.00,Astra Agree,Pet Supplies,Astra,4.19000005722046,3.15000009536743,24,167.599999427795,40,50.2799978256225,4.19000001748403
190.00,Solace With,Pet Supplies,Solace,34.939998626709,3.25,21,978.319965362549,28,293.495992279053,34.9399986872597
191.00,GreenLeaf Produce,Toys,GreenLeaf,47.1399993896484,3.64000010490417,23,1319.91998291016,28,395.975994873047,47.1399993896484
192.00,Pulse Near,Electronics,Pulse,455.429992675781,4.88000011444092,24,12296.6098632813,27,3688.98300170898,455.429993523492
193.00,Everest Nearly,Automotive,Everest,794.72998046875,4.21000003814697,24,31789.19921875,40,9536.759765625,794.72998046875
194.00,Nimbus Consider,Toys,Nimbus,59.6500015258789,4.82999992370605,24,2087.75003814697,35,626.325000762939,59.6500013139513
195.00,Willow Study,Clothing,Willow,72.6900024414063,3.64000010490417,24,2326.080078125,32,697.8240234375,72.6900024414063
196.00,Willow Expert,Beauty,Willow,11.8299999237061,3.38000011444092,19,260.260000228882,22,78.0780014038086,11.8299999571683
197.00,Astra Brother,Pet Supplies,Astra,20.8400001525879,4.46999979019165,24,666.880004882813,32,200.064001464844,20.8400001525879
198.00,Orion Face,Electronics,Orion,1352.63000488281,4.65999984741211,29,54105.1999511719,40,16231.5598144531,1352.6300020766
199.00,Zenith While,Groceries,Zenith,10.3500003814697,4.19000005722046,26,372.600008010864,36,111.779998397827,10.3500003081102
200.00,Zenith Story,Groceries,Zenith,13.8500003814697,3.36999988555908,13,263.150003433228,19,78.9449983596802,13.850000283657
201.00,Willow Something,Toys,Willow,23.7600002288818,4.59999990463257,20,617.760004043579,26,185.32799987793,23.7600001970927
202.00,Harbor Body,Groceries,Harbor,26.2800006866455,3.50999999046326,16,551.88000869751,21,165.563998603821,26.2800005674362
203.00,Everest Drop,Groceries,Everest,31.0799999237061,4.09999990463257,16,870.239992141724,28,261.071993637085,31.0799998044968
204.00,Orion Last,Pet Supplies,Orion,112.830001831055,2.76999998092651,21,3159.24005126953,28,947.77201538086,112.830001831055
205.00,Pulse The,Toys,Pulse,68.8099975585938,3.50999999046326,20,1857.86993408203,27,557.36098022461,68.8099975585938
206.00,Orion Pm,Automotive,Orion,202.110000610352,4.46999979019165,23,6265.41004943848,31,1879.62303619385,202.110001052635
207.00,GreenLeaf Painting,Clothing,GreenLeaf,227.279998779297,3.40000009536743,17,4772.88000488281,21,1431.86402282715,227.279999377681
208.00,Solace Move,Automotive,Solace,826.179992675781,2.71000003814697,27,25611.5798339844,31,7683.47399291992,826.179993429302
209.00,Zenith Within,Clothing,Zenith,144.550003051758,3.20000004768372,22,4191.9500579834,29,1257.58499603272,144.55000258937
210.00,Nimbus Little,Toys,Nimbus,253.940002441406,4.19000005722046,29,9903.66009521484,39,2971.09802856445,253.940002441406
211.00,Acme Performance,Toys,Acme,104.680000305176,4.67999982833862,24,3977.84003448486,38,1193.35202636719,104.680000623067
212.00,Acme Air,Electronics,Acme,246.309997558594,3.44000005722046,22,7389.29992675781,30,2216.78997802734,246.309997558594
213.00,NeoTech Reason,Pet Supplies,NeoTech,22.25,3.04999995231628,17,667.5,30,200.25,22.25
214.00,Everest Even,Home & Kitchen,Everest,191.690002441406,2.52999997138977,19,5750.70007324219,30,1725.21002197266,191.690002441406
215.00,Orion High,Pet Supplies,Orion,34.2799987792969,3.07999992370605,25,1199.79995727539,35,359.939987182617,34.2799987792969
216.00,Pulse Serious,Sports,Pulse,295.049987792969,4.8600001335144,27,12982.1997070313,44,3894.66008300781,295.049990699405
217.00,Zenith Follow,Clothing,Zenith,101.569999694824,3.6800000667572,23,2945.52998352051,29,883.658989715577,101.569999584253
218.00,Harbor Last,Electronics,Harbor,234.990005493164,2.9300000667572,28,9164.61003112793,39,2749.38288116455,234.990003313337
219.00,NeoTech Film,Pet Supplies,NeoTech,82.1999969482422,2.96000003814697,18,1972.79992675781,24,591.839978027344,82.1999969482422
